ID,処方名,よみ,効能効果,生薬名,分量
s192,猪苓湯合四物湯,ちょれいとうごうしもつとう,体力中等度以下で、排尿困難・血尿・頻尿のある人の、慢性膀胱炎、尿道炎,トウキ,3
s192,猪苓湯合四物湯,ちょれいとうごうしもつとう,体力中等度以下で、排尿困難・血尿・頻尿のある人の、慢性膀胱炎、尿道炎,シャクヤク,3
s192,猪苓湯合四物湯,ちょれいとうごうしもつとう,体力中等度以下で、排尿困難・血尿・頻尿のある人の、慢性膀胱炎、尿道炎,センキュウ,3
s192,猪苓湯合四物湯,ちょれいとうごうしもつとう,体力中等度以下で、排尿困難・血尿・頻尿のある人の、慢性膀胱炎、尿道炎,ジオウ,3
s192,猪苓湯合四物湯,ちょれいとうごうしもつとう,体力中等度以下で、排尿困難・血尿・頻尿のある人の、慢性膀胱炎、尿道炎,チョレイ,3
s192,猪苓湯合四物湯,ちょれいとうごうしもつとう,体力中等度以下で、排尿困難・血尿・頻尿のある人の、慢性膀胱炎、尿道炎,ブクリョウ,3
s192,猪苓湯合四物湯,ちょれいとうごうしもつとう,体力中等度以下で、排尿困難・血尿・頻尿のある人の、慢性膀胱炎、尿道炎,カッセキ,3
s192,猪苓湯合四物湯,ちょれいとうごうしもつとう,体力中等度以下で、排尿困難・血尿・頻尿のある人の、慢性膀胱炎、尿道炎,タクシャ,3
s192,猪苓湯合四物湯,ちょれいとうごうしもつとう,体力中等度以下で、排尿困難・血尿・頻尿のある人の、慢性膀胱炎、尿道炎,アキョウ,3
s193,通導散,つうどうさん,体力中等度以上で、月経不順・便秘のある人の、月経異常、更年期障害、打ち身（うちみ）、腰痛,トウキ,3
s193,通導散,つうどうさん,体力中等度以上で、月経不順・便秘のある人の、月経異常、更年期障害、打ち身（うちみ）、腰痛,ダイオウ,3
s193,通導散,つうどうさん,体力中等度以上で、月経不順・便秘のある人の、月経異常、更年期障害、打ち身（うちみ）、腰痛,ボウショウ,3-4
s193,通導散,つうどうさん,体力中等度以上で、月経不順・便秘のある人の、月経異常、更年期障害、打ち身（うちみ）、腰痛,キジツ,2-3
s193,通導散,つうどうさん,体力中等度以上で、月経不順・便秘のある人の、月経異常、更年期障害、打ち身（うちみ）、腰痛,コウボク,2
s193,通導散,つうどうさん,体力中等度以上で、月経不順・便秘のある人の、月経異常、更年期障害、打ち身（うちみ）、腰痛,チンピ,2
s193,通導散,つうどうさん,体力中等度以上で、月経不順・便秘のある人の、月経異常、更年期障害、打ち身（うちみ）、腰痛,モクツウ,2
s193,通導散,つうどうさん,体力中等度以上で、月経不順・便秘のある人の、月経異常、更年期障害、打ち身（うちみ）、腰痛,コウカ,2-3
s193,通導散,つうどうさん,体力中等度以上で、月経不順・便秘のある人の、月経異常、更年期障害、打ち身（うちみ）、腰痛,ソボク,2
s193,通導散,つうどうさん,体力中等度以上で、月経不順・便秘のある人の、月経異常、更年期障害、打ち身（うちみ）、腰痛,カンゾウ,2-3
s194,定悸飲,ていきいん,体力虚弱で、動悸・息切れ・不眠のある人の、神経性動悸、心臓神経症,李根皮,2
s194,定悸飲,ていきいん,体力虚弱で、動悸・息切れ・不眠のある人の、神経性動悸、心臓神経症,カンゾウ,1.5-2
s194,定悸飲,ていきいん,体力虚弱で、動悸・息切れ・不眠のある人の、神経性動悸、心臓神経症,ブクリョウ,4-6
s194,定悸飲,ていきいん,体力虚弱で、動悸・息切れ・不眠のある人の、神経性動悸、心臓神経症,ボレイ,3
s194,定悸飲,ていきいん,体力虚弱で、動悸・息切れ・不眠のある人の、神経性動悸、心臓神経症,ケイヒ,3
s194,定悸飲,ていきいん,体力虚弱で、動悸・息切れ・不眠のある人の、神経性動悸、心臓神経症,ビャクジュツ,2-3
s194,定悸飲,ていきいん,体力虚弱で、動悸・息切れ・不眠のある人の、神経性動悸、心臓神経症,ゴシュユ,1.5-2
s195,桃核承気湯,とうかくじょうきとう,体力中等度以上で、のぼせて便秘しがちなものの、月経不順、月経困難症、月経痛、更年期障害、血の道症、便秘、高血圧の随伴症状（頭痛・めまい・肩こり・のぼせ）,トウニン,5
s195,桃核承気湯,とうかくじょうきとう,体力中等度以上で、のぼせて便秘しがちなものの、月経不順、月経困難症、月経痛、更年期障害、血の道症、便秘、高血圧の随伴症状（頭痛・めまい・肩こり・のぼせ）,ケイヒ,4
s195,桃核承気湯,とうかくじょうきとう,体力中等度以上で、のぼせて便秘しがちなものの、月経不順、月経困難症、月経痛、更年期障害、血の道症、便秘、高血圧の随伴症状（頭痛・めまい・肩こり・のぼせ）,ダイオウ,3
s195,桃核承気湯,とうかくじょうきとう,体力中等度以上で、のぼせて便秘しがちなものの、月経不順、月経困難症、月経痛、更年期障害、血の道症、便秘、高血圧の随伴症状（頭痛・めまい・肩こり・のぼせ）,ボウショウ,2
s195,桃核承気湯,とうかくじょうきとう,体力中等度以上で、のぼせて便秘しがちなものの、月経不順、月経困難症、月経痛、更年期障害、血の道症、便秘、高血圧の随伴症状（頭痛・めまい・肩こり・のぼせ）,カンゾウ,1.5
s196,当帰飲子,とうきいんし,体力中等度以下で、冷え症で皮膚が乾燥気味の人の、慢性湿疹、皮膚炎、皮膚そう痒症、老人性皮膚そう痒症,トウキ,5
s196,当帰飲子,とうきいんし,体力中等度以下で、冷え症で皮膚が乾燥気味の人の、慢性湿疹、皮膚炎、皮膚そう痒症、老人性皮膚そう痒症,シャクヤク,3
s196,当帰飲子,とうきいんし,体力中等度以下で、冷え症で皮膚が乾燥気味の人の、慢性湿疹、皮膚炎、皮膚そう痒症、老人性皮膚そう痒症,センキュウ,3
s196,当帰飲子,とうきいんし,体力中等度以下で、冷え症で皮膚が乾燥気味の人の、慢性湿疹、皮膚炎、皮膚そう痒症、老人性皮膚そう痒症,シツリシ,3
s196,当帰飲子,とうきいんし,体力中等度以下で、冷え症で皮膚が乾燥気味の人の、慢性湿疹、皮膚炎、皮膚そう痒症、老人性皮膚そう痒症,ボウフウ,3
s196,当帰飲子,とうきいんし,体力中等度以下で、冷え症で皮膚が乾燥気味の人の、慢性湿疹、皮膚炎、皮膚そう痒症、老人性皮膚そう痒症,ジオウ,4
s196,当帰飲子,とうきいんし,体力中等度以下で、冷え症で皮膚が乾燥気味の人の、慢性湿疹、皮膚炎、皮膚そう痒症、老人性皮膚そう痒症,ケイガイ,1.5
s196,当帰飲子,とうきいんし,体力中等度以下で、冷え症で皮膚が乾燥気味の人の、慢性湿疹、皮膚炎、皮膚そう痒症、老人性皮膚そう痒症,オウギ,1.5
s196,当帰飲子,とうきいんし,体力中等度以下で、冷え症で皮膚が乾燥気味の人の、慢性湿疹、皮膚炎、皮膚そう痒症、老人性皮膚そう痒症,カシュウ,2
s196,当帰飲子,とうきいんし,体力中等度以下で、冷え症で皮膚が乾燥気味の人の、慢性湿疹、皮膚炎、皮膚そう痒症、老人性皮膚そう痒症,カンゾウ,1
s197,当帰建中湯,とうきけんちゅうとう,体力虚弱で、疲れやすく腹痛が繰り返し起こる人の、月経困難、腹痛、下腹部痛、腰痛、産後の体力低下,トウキ,4
s197,当帰建中湯,とうきけんちゅうとう,体力虚弱で、疲れやすく腹痛が繰り返し起こる人の、月経困難、腹痛、下腹部痛、腰痛、産後の体力低下,ケイヒ,3-4
s197,当帰建中湯,とうきけんちゅうとう,体力虚弱で、疲れやすく腹痛が繰り返し起こる人の、月経困難、腹痛、下腹部痛、腰痛、産後の体力低下,ショウキョウ,1-1.5
s197,当帰建中湯,とうきけんちゅうとう,体力虚弱で、疲れやすく腹痛が繰り返し起こる人の、月経困難、腹痛、下腹部痛、腰痛、産後の体力低下,タイソウ,3-4
s197,当帰建中湯,とうきけんちゅうとう,体力虚弱で、疲れやすく腹痛が繰り返し起こる人の、月経困難、腹痛、下腹部痛、腰痛、産後の体力低下,シャクヤク,5-7.5
s197,当帰建中湯,とうきけんちゅうとう,体力虚弱で、疲れやすく腹痛が繰り返し起こる人の、月経困難、腹痛、下腹部痛、腰痛、産後の体力低下,カンゾウ,2-2.5
s197,当帰建中湯,とうきけんちゅうとう,体力虚弱で、疲れやすく腹痛が繰り返し起こる人の、月経困難、腹痛、下腹部痛、腰痛、産後の体力低下,コウイ,20
s198,当帰散,とうきさん,体力中等度以下で、月経不順・月経異常・更年期障害のある人、安胎,トウキ,2-3
s198,当帰散,とうきさん,体力中等度以下で、月経不順・月経異常・更年期障害のある人、安胎,シャクヤク,2-3
s198,当帰散,とうきさん,体力中等度以下で、月経不順・月経異常・更年期障害のある人、安胎,センキュウ,2-3
s198,当帰散,とうきさん,体力中等度以下で、月経不順・月経異常・更年期障害のある人、安胎,オウゴン,2-3
s198,当帰散,とうきさん,体力中等度以下で、月経不順・月経異常・更年期障害のある人、安胎,ビャクジュツ,1-1.5
s199,当帰四逆加呉茱萸生姜湯,とうきしぎゃくかごしゅゆしょうきょうとう,体力中等度以下で、手足の冷えを感じ下肢の冷えが強く下肢または下腹部が痛くなりやすい人の、冷え症、しもやけ、頭痛、腰痛、下腹部痛、月経不順,トウキ,3-4
s199,当帰四逆加呉茱萸生姜湯,とうきしぎゃくかごしゅゆしょうきょうとう,体力中等度以下で、手足の冷えを感じ下肢の冷えが強く下肢または下腹部が痛くなりやすい人の、冷え症、しもやけ、頭痛、腰痛、下腹部痛、月経不順,ケイヒ,3-4
s199,当帰四逆加呉茱萸生姜湯,とうきしぎゃくかごしゅゆしょうきょうとう,体力中等度以下で、手足の冷えを感じ下肢の冷えが強く下肢または下腹部が痛くなりやすい人の、冷え症、しもやけ、頭痛、腰痛、下腹部痛、月経不順,シャクヤク,3-4
s199,当帰四逆加呉茱萸生姜湯,とうきしぎゃくかごしゅゆしょうきょうとう,体力中等度以下で、手足の冷えを感じ下肢の冷えが強く下肢または下腹部が痛くなりやすい人の、冷え症、しもやけ、頭痛、腰痛、下腹部痛、月経不順,モクツウ,1.5-3
s199,当帰四逆加呉茱萸生姜湯,とうきしぎゃくかごしゅゆしょうきょうとう,体力中等度以下で、手足の冷えを感じ下肢の冷えが強く下肢または下腹部が痛くなりやすい人の、冷え症、しもやけ、頭痛、腰痛、下腹部痛、月経不順,サイシン,2-3
s199,当帰四逆加呉茱萸生姜湯,とうきしぎゃくかごしゅゆしょうきょうとう,体力中等度以下で、手足の冷えを感じ下肢の冷えが強く下肢または下腹部が痛くなりやすい人の、冷え症、しもやけ、頭痛、腰痛、下腹部痛、月経不順,カンゾウ,1.5-2
s199,当帰四逆加呉茱萸生姜湯,とうきしぎゃくかごしゅゆしょうきょうとう,体力中等度以下で、手足の冷えを感じ下肢の冷えが強く下肢または下腹部が痛くなりやすい人の、冷え症、しもやけ、頭痛、腰痛、下腹部痛、月経不順,タイソウ,4-6.5
s199,当帰四逆加呉茱萸生姜湯,とうきしぎゃくかごしゅゆしょうきょうとう,体力中等度以下で、手足の冷えを感じ下肢の冷えが強く下肢または下腹部が痛くなりやすい人の、冷え症、しもやけ、頭痛、腰痛、下腹部痛、月経不順,ゴシュユ,1-6
s199,当帰四逆加呉茱萸生姜湯,とうきしぎゃくかごしゅゆしょうきょうとう,体力中等度以下で、手足の冷えを感じ下肢の冷えが強く下肢または下腹部が痛くなりやすい人の、冷え症、しもやけ、頭痛、腰痛、下腹部痛、月経不順,ショウキョウ,0.5-2
s200,当帰四逆湯,とうきしぎゃくとう,体力中等度以下で、手足が冷える人の、しもやけ、冷え症、感冒,トウキ,1.8-4
s200,当帰四逆湯,とうきしぎゃくとう,体力中等度以下で、手足が冷える人の、しもやけ、冷え症、感冒,ケイヒ,1.8-4
s200,当帰四逆湯,とうきしぎゃくとう,体力中等度以下で、手足が冷える人の、しもやけ、冷え症、感冒,シャクヤク,1.8-4
s200,当帰四逆湯,とうきしぎゃくとう,体力中等度以下で、手足が冷える人の、しもやけ、冷え症、感冒,モクツウ,2-3
s200,当帰四逆湯,とうきしぎゃくとう,体力中等度以下で、手足が冷える人の、しもやけ、冷え症、感冒,タイソウ,1.8-6.5
s200,当帰四逆湯,とうきしぎゃくとう,体力中等度以下で、手足が冷える人の、しもやけ、冷え症、感冒,サイシン,1
s200,当帰四逆湯,とうきしぎゃくとう,体力中等度以下で、手足が冷える人の、しもやけ、冷え症、感冒,カンゾウ,1.2-2.5
s201,当帰芍薬散,とうきしゃくやくさん,体力虚弱で、冷え症で貧血の傾向があり疲れやすく、ときに下腹部痛・頭重・めまい・肩こり・耳鳴り・動悸などを訴えるものの、月経不順、月経異常、月経痛、更年期障害、産前産後の諸障害（貧血）、めまい、頭重、肩こり、腰痛、足腰の冷え症、しもやけ、むくみ,トウキ,3-3.9
s201,当帰芍薬散,とうきしゃくやくさん,体力虚弱で、冷え症で貧血の傾向があり疲れやすく、ときに下腹部痛・頭重・めまい・肩こり・耳鳴り・動悸などを訴えるものの、月経不順、月経異常、月経痛、更年期障害、産前産後の諸障害（貧血）、めまい、頭重、肩こり、腰痛、足腰の冷え症、しもやけ、むくみ,センキュウ,3
s201,当帰芍薬散,とうきしゃくやくさん,体力虚弱で、冷え症で貧血の傾向があり疲れやすく、ときに下腹部痛・頭重・めまい・肩こり・耳鳴り・動悸などを訴えるものの、月経不順、月経異常、月経痛、更年期障害、産前産後の諸障害（貧血）、めまい、頭重、肩こり、腰痛、足腰の冷え症、しもやけ、むくみ,シャクヤク,4-16
s201,当帰芍薬散,とうきしゃくやくさん,体力虚弱で、冷え症で貧血の傾向があり疲れやすく、ときに下腹部痛・頭重・めまい・肩こり・耳鳴り・動悸などを訴えるものの、月経不順、月経異常、月経痛、更年期障害、産前産後の諸障害（貧血）、めまい、頭重、肩こり、腰痛、足腰の冷え症、しもやけ、むくみ,ブクリョウ,4-5
s201,当帰芍薬散,とうきしゃくやくさん,体力虚弱で、冷え症で貧血の傾向があり疲れやすく、ときに下腹部痛・頭重・めまい・肩こり・耳鳴り・動悸などを訴えるものの、月経不順、月経異常、月経痛、更年期障害、産前産後の諸障害（貧血）、めまい、頭重、肩こり、腰痛、足腰の冷え症、しもやけ、むくみ,ビャクジュツ,4-5
s201,当帰芍薬散,とうきしゃくやくさん,体力虚弱で、冷え症で貧血の傾向があり疲れやすく、ときに下腹部痛・頭重・めまい・肩こり・耳鳴り・動悸などを訴えるものの、月経不順、月経異常、月経痛、更年期障害、産前産後の諸障害（貧血）、めまい、頭重、肩こり、腰痛、足腰の冷え症、しもやけ、むくみ,タクシャ,4-12
s202,当帰芍薬散加黄耆釣藤,とうきしゃくやくさんかおうぎちょうとう,体力虚弱で、冷え症で血行不良・高血圧の随伴症状（頭重・めまい・肩こり）のある人,トウキ,3
s202,当帰芍薬散加黄耆釣藤,とうきしゃくやくさんかおうぎちょうとう,体力虚弱で、冷え症で血行不良・高血圧の随伴症状（頭重・めまい・肩こり）のある人,タクシャ,4
s202,当帰芍薬散加黄耆釣藤,とうきしゃくやくさんかおうぎちょうとう,体力虚弱で、冷え症で血行不良・高血圧の随伴症状（頭重・めまい・肩こり）のある人,センキュウ,3
s202,当帰芍薬散加黄耆釣藤,とうきしゃくやくさんかおうぎちょうとう,体力虚弱で、冷え症で血行不良・高血圧の随伴症状（頭重・めまい・肩こり）のある人,シャクヤク,4
s202,当帰芍薬散加黄耆釣藤,とうきしゃくやくさんかおうぎちょうとう,体力虚弱で、冷え症で血行不良・高血圧の随伴症状（頭重・めまい・肩こり）のある人,ブクリョウ,4
s202,当帰芍薬散加黄耆釣藤,とうきしゃくやくさんかおうぎちょうとう,体力虚弱で、冷え症で血行不良・高血圧の随伴症状（頭重・めまい・肩こり）のある人,ソウジュツ,4
s202,当帰芍薬散加黄耆釣藤,とうきしゃくやくさんかおうぎちょうとう,体力虚弱で、冷え症で血行不良・高血圧の随伴症状（頭重・めまい・肩こり）のある人,オウギ,3
s202,当帰芍薬散加黄耆釣藤,とうきしゃくやくさんかおうぎちょうとう,体力虚弱で、冷え症で血行不良・高血圧の随伴症状（頭重・めまい・肩こり）のある人,チョウトウコウ,4
s203,当帰芍薬散加人参,とうきしゃくやくさんかにんじん,体力虚弱で、貧血気味・冷え症の人の、月経不順、月経困難,トウキ,3.5
s203,当帰芍薬散加人参,とうきしゃくやくさんかにんじん,体力虚弱で、貧血気味・冷え症の人の、月経不順、月経困難,タクシャ,3.5
s203,当帰芍薬散加人参,とうきしゃくやくさんかにんじん,体力虚弱で、貧血気味・冷え症の人の、月経不順、月経困難,センキュウ,3
s203,当帰芍薬散加人参,とうきしゃくやくさんかにんじん,体力虚弱で、貧血気味・冷え症の人の、月経不順、月経困難,シャクヤク,4
s203,当帰芍薬散加人参,とうきしゃくやくさんかにんじん,体力虚弱で、貧血気味・冷え症の人の、月経不順、月経困難,ブクリョウ,3.5
s203,当帰芍薬散加人参,とうきしゃくやくさんかにんじん,体力虚弱で、貧血気味・冷え症の人の、月経不順、月経困難,ビャクジュツ,3
s203,当帰芍薬散加人参,とうきしゃくやくさんかにんじん,体力虚弱で、貧血気味・冷え症の人の、月経不順、月経困難,ニンジン,1-2
s204,当帰芍薬散加附子,とうきしゃくやくさんかぶし,体力虚弱で、冷え症の人の、月経不順（当帰芍薬散より冷えが強いもの）,トウキ,3
s204,当帰芍薬散加附子,とうきしゃくやくさんかぶし,体力虚弱で、冷え症の人の、月経不順（当帰芍薬散より冷えが強いもの）,タクシャ,4
s204,当帰芍薬散加附子,とうきしゃくやくさんかぶし,体力虚弱で、冷え症の人の、月経不順（当帰芍薬散より冷えが強いもの）,センキュウ,3
s204,当帰芍薬散加附子,とうきしゃくやくさんかぶし,体力虚弱で、冷え症の人の、月経不順（当帰芍薬散より冷えが強いもの）,加工ブシ,0.4
s204,当帰芍薬散加附子,とうきしゃくやくさんかぶし,体力虚弱で、冷え症の人の、月経不順（当帰芍薬散より冷えが強いもの）,シャクヤク,4
s204,当帰芍薬散加附子,とうきしゃくやくさんかぶし,体力虚弱で、冷え症の人の、月経不順（当帰芍薬散より冷えが強いもの）,ブクリョウ,4
s204,当帰芍薬散加附子,とうきしゃくやくさんかぶし,体力虚弱で、冷え症の人の、月経不順（当帰芍薬散より冷えが強いもの）,ビャクジュツ,4
s205,当帰湯,とうきとう,体力中等度で、背中が寒く腹痛・腹鳴（腸鳴）のある人の、急性・慢性胃腸炎、腸疝痛,トウキ,5
s205,当帰湯,とうきとう,体力中等度で、背中が寒く腹痛・腹鳴（腸鳴）のある人の、急性・慢性胃腸炎、腸疝痛,ハンゲ,5
s205,当帰湯,とうきとう,体力中等度で、背中が寒く腹痛・腹鳴（腸鳴）のある人の、急性・慢性胃腸炎、腸疝痛,シャクヤク,3
s205,当帰湯,とうきとう,体力中等度で、背中が寒く腹痛・腹鳴（腸鳴）のある人の、急性・慢性胃腸炎、腸疝痛,コウボク,3
s205,当帰湯,とうきとう,体力中等度で、背中が寒く腹痛・腹鳴（腸鳴）のある人の、急性・慢性胃腸炎、腸疝痛,ケイヒ,3
s205,当帰湯,とうきとう,体力中等度で、背中が寒く腹痛・腹鳴（腸鳴）のある人の、急性・慢性胃腸炎、腸疝痛,ニンジン,3
s205,当帰湯,とうきとう,体力中等度で、背中が寒く腹痛・腹鳴（腸鳴）のある人の、急性・慢性胃腸炎、腸疝痛,カンキョウ,1.5
s205,当帰湯,とうきとう,体力中等度で、背中が寒く腹痛・腹鳴（腸鳴）のある人の、急性・慢性胃腸炎、腸疝痛,オウギ,1.5
s205,当帰湯,とうきとう,体力中等度で、背中が寒く腹痛・腹鳴（腸鳴）のある人の、急性・慢性胃腸炎、腸疝痛,サンショウ,1.5
s205,当帰湯,とうきとう,体力中等度で、背中が寒く腹痛・腹鳴（腸鳴）のある人の、急性・慢性胃腸炎、腸疝痛,カンゾウ,1
s206,当帰貝母苦参丸料,とうきばいもくじんがんりょう,体力中等度以下で、排尿困難・残尿感・頻尿のある人の、前立腺肥大、慢性膀胱炎、妊娠中の小便不利,トウキ,3
s206,当帰貝母苦参丸料,とうきばいもくじんがんりょう,体力中等度以下で、排尿困難・残尿感・頻尿のある人の、前立腺肥大、慢性膀胱炎、妊娠中の小便不利,バイモ,3
s206,当帰貝母苦参丸料,とうきばいもくじんがんりょう,体力中等度以下で、排尿困難・残尿感・頻尿のある人の、前立腺肥大、慢性膀胱炎、妊娠中の小便不利,クジン,3
s207,独活葛根湯,どくかつかっこんとう,体力中等度で、首筋や肩が凝って痛む人の、肩こり、頸腕痛、頭痛,カッコン,5
s207,独活葛根湯,どくかつかっこんとう,体力中等度で、首筋や肩が凝って痛む人の、肩こり、頸腕痛、頭痛,ケイヒ,3
s207,独活葛根湯,どくかつかっこんとう,体力中等度で、首筋や肩が凝って痛む人の、肩こり、頸腕痛、頭痛,シャクヤク,3
s207,独活葛根湯,どくかつかっこんとう,体力中等度で、首筋や肩が凝って痛む人の、肩こり、頸腕痛、頭痛,マオウ,2
s207,独活葛根湯,どくかつかっこんとう,体力中等度で、首筋や肩が凝って痛む人の、肩こり、頸腕痛、頭痛,ドクカツ,2
s207,独活葛根湯,どくかつかっこんとう,体力中等度で、首筋や肩が凝って痛む人の、肩こり、頸腕痛、頭痛,ショウキョウ,0.5-1
s207,独活葛根湯,どくかつかっこんとう,体力中等度で、首筋や肩が凝って痛む人の、肩こり、頸腕痛、頭痛,ジオウ,4
s207,独活葛根湯,どくかつかっこんとう,体力中等度で、首筋や肩が凝って痛む人の、肩こり、頸腕痛、頭痛,タイソウ,1-2
s207,独活葛根湯,どくかつかっこんとう,体力中等度で、首筋や肩が凝って痛む人の、肩こり、頸腕痛、頭痛,カンゾウ,1-2
s208,独活湯,どくかつとう,体力中等度以上で、痺証・神経痛・関節痛・腰痛のある人,ドクカツ,2
s208,独活湯,どくかつとう,体力中等度以上で、痺証・神経痛・関節痛・腰痛のある人,キョウカツ,2
s208,独活湯,どくかつとう,体力中等度以上で、痺証・神経痛・関節痛・腰痛のある人,ボウフウ,2
s208,独活湯,どくかつとう,体力中等度以上で、痺証・神経痛・関節痛・腰痛のある人,ケイヒ,2
s208,独活湯,どくかつとう,体力中等度以上で、痺証・神経痛・関節痛・腰痛のある人,ダイオウ,2
s208,独活湯,どくかつとう,体力中等度以上で、痺証・神経痛・関節痛・腰痛のある人,タクシャ,2
s208,独活湯,どくかつとう,体力中等度以上で、痺証・神経痛・関節痛・腰痛のある人,トウキ,3
s208,独活湯,どくかつとう,体力中等度以上で、痺証・神経痛・関節痛・腰痛のある人,トウニン,3
s208,独活湯,どくかつとう,体力中等度以上で、痺証・神経痛・関節痛・腰痛のある人,レンギョウ,3
s208,独活湯,どくかつとう,体力中等度以上で、痺証・神経痛・関節痛・腰痛のある人,ボウイ,5
s208,独活湯,どくかつとう,体力中等度以上で、痺証・神経痛・関節痛・腰痛のある人,オウバク,5
s208,独活湯,どくかつとう,体力中等度以上で、痺証・神経痛・関節痛・腰痛のある人,カンゾウ,1.5
s209,二朮湯,にじゅつとう,体力中等度で、関節がはれて痛む人の、五十肩、関節痛、関節リウマチ（上肢・肩関節特に）,ビャクジュツ,1.5-2.5
s209,二朮湯,にじゅつとう,体力中等度で、関節がはれて痛む人の、五十肩、関節痛、関節リウマチ（上肢・肩関節特に）,ブクリョウ,1.5-2.5
s209,二朮湯,にじゅつとう,体力中等度で、関節がはれて痛む人の、五十肩、関節痛、関節リウマチ（上肢・肩関節特に）,チンピ,1.5-2.5
s209,二朮湯,にじゅつとう,体力中等度で、関節がはれて痛む人の、五十肩、関節痛、関節リウマチ（上肢・肩関節特に）,テンナンショウ,1.5-2.5
s209,二朮湯,にじゅつとう,体力中等度で、関節がはれて痛む人の、五十肩、関節痛、関節リウマチ（上肢・肩関節特に）,コウブシ,1.5-2.5
s209,二朮湯,にじゅつとう,体力中等度で、関節がはれて痛む人の、五十肩、関節痛、関節リウマチ（上肢・肩関節特に）,オウゴン,1.5-2.5
s209,二朮湯,にじゅつとう,体力中等度で、関節がはれて痛む人の、五十肩、関節痛、関節リウマチ（上肢・肩関節特に）,イレイセン,1.5-2.5
s209,二朮湯,にじゅつとう,体力中等度で、関節がはれて痛む人の、五十肩、関節痛、関節リウマチ（上肢・肩関節特に）,キョウカツ,1.5-2.5
s209,二朮湯,にじゅつとう,体力中等度で、関節がはれて痛む人の、五十肩、関節痛、関節リウマチ（上肢・肩関節特に）,ハンゲ,2-4
s209,二朮湯,にじゅつとう,体力中等度で、関節がはれて痛む人の、五十肩、関節痛、関節リウマチ（上肢・肩関節特に）,ソウジュツ,1.5-3
s209,二朮湯,にじゅつとう,体力中等度で、関節がはれて痛む人の、五十肩、関節痛、関節リウマチ（上肢・肩関節特に）,カンゾウ,1-1.5
s209,二朮湯,にじゅつとう,体力中等度で、関節がはれて痛む人の、五十肩、関節痛、関節リウマチ（上肢・肩関節特に）,ショウキョウ,0.6-1
s210,二陳湯,にちんとう,体力中等度以下で、嘔吐・吐き気・胃部の痞え・食欲不振のある人の、悪心・嘔吐、慢性胃炎,ハンゲ,5-7
s210,二陳湯,にちんとう,体力中等度以下で、嘔吐・吐き気・胃部の痞え・食欲不振のある人の、悪心・嘔吐、慢性胃炎,ブクリョウ,3.5-5
s210,二陳湯,にちんとう,体力中等度以下で、嘔吐・吐き気・胃部の痞え・食欲不振のある人の、悪心・嘔吐、慢性胃炎,チンピ,3.5-4
s210,二陳湯,にちんとう,体力中等度以下で、嘔吐・吐き気・胃部の痞え・食欲不振のある人の、悪心・嘔吐、慢性胃炎,ショウキョウ,1-1.5
s210,二陳湯,にちんとう,体力中等度以下で、嘔吐・吐き気・胃部の痞え・食欲不振のある人の、悪心・嘔吐、慢性胃炎,カンゾウ,1-2
s211,女神散（安栄湯）,にょしんさん（あんえいとう）,体力中等度以上で、精神不安・のぼせ・月経不順のある人の、月経困難症、更年期障害、血の道症、めまい、動悸、不眠、神経症,トウキ,3-4
s211,女神散（安栄湯）,にょしんさん（あんえいとう）,体力中等度以上で、精神不安・のぼせ・月経不順のある人の、月経困難症、更年期障害、血の道症、めまい、動悸、不眠、神経症,センキュウ,3
s211,女神散（安栄湯）,にょしんさん（あんえいとう）,体力中等度以上で、精神不安・のぼせ・月経不順のある人の、月経困難症、更年期障害、血の道症、めまい、動悸、不眠、神経症,ビャクジュツ,3
s211,女神散（安栄湯）,にょしんさん（あんえいとう）,体力中等度以上で、精神不安・のぼせ・月経不順のある人の、月経困難症、更年期障害、血の道症、めまい、動悸、不眠、神経症,コウブシ,3-4
s211,女神散（安栄湯）,にょしんさん（あんえいとう）,体力中等度以上で、精神不安・のぼせ・月経不順のある人の、月経困難症、更年期障害、血の道症、めまい、動悸、不眠、神経症,ケイヒ,2-3
s211,女神散（安栄湯）,にょしんさん（あんえいとう）,体力中等度以上で、精神不安・のぼせ・月経不順のある人の、月経困難症、更年期障害、血の道症、めまい、動悸、不眠、神経症,オウゴン,2-4
s211,女神散（安栄湯）,にょしんさん（あんえいとう）,体力中等度以上で、精神不安・のぼせ・月経不順のある人の、月経困難症、更年期障害、血の道症、めまい、動悸、不眠、神経症,ニンジン,1.5-2
s211,女神散（安栄湯）,にょしんさん（あんえいとう）,体力中等度以上で、精神不安・のぼせ・月経不順のある人の、月経困難症、更年期障害、血の道症、めまい、動悸、不眠、神経症,ビンロウジ,2-4
s211,女神散（安栄湯）,にょしんさん（あんえいとう）,体力中等度以上で、精神不安・のぼせ・月経不順のある人の、月経困難症、更年期障害、血の道症、めまい、動悸、不眠、神経症,オウレン,1-2
s211,女神散（安栄湯）,にょしんさん（あんえいとう）,体力中等度以上で、精神不安・のぼせ・月経不順のある人の、月経困難症、更年期障害、血の道症、めまい、動悸、不眠、神経症,モッコウ,1-2
s211,女神散（安栄湯）,にょしんさん（あんえいとう）,体力中等度以上で、精神不安・のぼせ・月経不順のある人の、月経困難症、更年期障害、血の道症、めまい、動悸、不眠、神経症,チョウジ,0.5-1
